url,title,content
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/who-do-i-report-insecure-merchant-behavior-to/,Who do I report insecure merchant behavior to?,"It is recommended that you discuss any concerns you have with the merchant in question.  In many cases, once merchants have become aware of issues identified to them by their customers, they have worked to correct the issues."
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/if-an-organization-provides-software-or-functionality-that-runs-on-a-consumer-s-device-for-example-smartphones-tablets-or-laptops-and-is-used-to-accept-payment-account-data-can-the-organization-store-card-verification-codes-for-those-consumers/,"If an organization provides software or functionality that runs on a consumer's device (for example, smartphones, tablets, or laptops) and is used to accept payment account data, can the organization store card verification codes for those consumers?","No. PCI DSS prohibits storage of card verification codes, for example, after transaction authorization or to facilitate potential future transactions.<br/>
<br/>
There are four common scenarios where organizations may want to, or think it is necessary to, store card verification codes for consumers, due to software or functionality on a consumer's device: "
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/for-the-list-of-validated-pa-dss-applications-what-is-the-difference-between-revalidation-date-and-expiry-date/,"For the list of Validated PA-DSS Applications, what is the difference between Revalidation Date and Expiry Date?","Revalidation Date: Annually, the software vendor is required to revalidate by completing Part 3b of the Attestation of Validation form, confirming that no changes have been made to the application version listed as a Validated Payment Application. The vendor submits the Attestation form and revalidation fees to the PCI Security Standards Council (PCI SSC) prior to the listed Revalidation Date. If there is a new or changed version of the application that the vendor wants listed, the vendor goes through the process for either a Major Update (new PA-DSS assessment) or Minor Update (Change Analysis). Please refer to the PA-DSS Program Guide for more details on the Revalidation Date. The Program Guide and the Attestation of Validation form can be found at https://www.pcisecuritystandards.org/security_standards/documents.php<br/><br/>Expiry Date: Each application is given an expiry date, after which an assessment against the current version of PA-DSS is required in order to renew the application listing.<br/> <br/>When a PA-DSS validated payment application has reached its expiry date, it is listed as acceptable only for pre-existing deployments, or in other words, for customers that have already purchased and deployed the product. Note that if the software vendor wishes to continue selling the application, the application must undergo a new PA-DSS assessment in order for the listing to be renewed. The PCI SSC encourages entities wishing to purchase a payment application to check the application's expiry date as part of their purchasing due diligence process. Whether, and for how long, an entity is permitted to continue using an expired application that is only ""acceptable for pre-existing deployments"" is up to the individual payment brands and/or acquirers, and should be discussed with them.<br/><br/>Please refer to the PA-DSS Program Guide for more details on the Revalidation Date and Expiry Date. The PA-DSS Program Guide can be found at <a href=""https://www.pcisecuritystandards.org/security_standards/documents.php"" rel=""noopener"" target=""_blank"">https://www.pcisecuritystandards.org/security_standards/documents.php</a>"
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/what-is-meant-by-non-consumer-users-in-pci-dss-requirement-8/,"What is meant by ""non-consumer users"" in PCI DSS Requirement 8?","PCI DSS Requirement 8 addresses secure authentication requirements and requires that all passwords and other authentication credentials be securely managed. These requirements apply to all non-consumer users and administrators.  The term ""non-consumer user"" refers to all individuals, excluding cardholders, who access system components, including employees, administrators, and third parties."
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/is-mpls-considered-a-private-or-public-network-when-transmitting-cardholder-data/,Is MPLS considered a private or public network when transmitting cardholder data?,"<span>Whether an MPLS network can be considered a private network is dependent upon the specific provider and configuration of that network. The implementation would need to be evaluated to determine whether the MPLS network provides exposure to the Internet or other untrusted networks, before concluding whether the MPLS network can be considered private. If the MPLS network contains publicly-accessible IP addresses or otherwise provides exposure to the Internet (for example, if an edge router has an Internet port), it may need to be considered an ""untrusted"" or a public network.</span><br/><br/><span>If the MPLS network is determined to be private, transmissions of cardholder data over that network would not need to be encrypted per PCI DSS Requirement 4. However, if there are points of exposure to the Internet or it is a shared connection, the MPLS network could be considered untrusted or public, and Requirement 4 would apply. </span><br/><br/><span>MPLS networks that have been verified as being private are still in scope for PCI DSS, and, as with all private networks that are in scope, the MPLS network and associated devices would need to meet the applicable PCI DSS requirements.</span>"
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/who-is-qualified-to-perform-assessments-to-the-pci-secure-software-standard/,Who is qualified to perform assessments to the PCI Secure Software Standard?,"Secure Software Assessors are qualified by PCI SSC to validate payment software adherence to the Secure Software Standard.<br/>
<br/>
Qualified Secure Software Assessors will have the <b>Assessment Type</b> of ""Secure Software"" noted in their listing in the <a href=""https://www.pcisecuritystandards.org/assessors_and_solutions/software_security_framework_assessors"" rel=""noopener"" style=""color: #0563c1;text-decoration: underline"" target=""_blank""><span style=""color: #3498db"">PCI SSC list of Software Security Framework Assessors</span></a><span style=""color: #3498db"">.</span><br/>
<br/>
See also the following FAQs:<br/>
FAQ 1538: <a data-lr=""1"" href=""/faq/articles/Frequently_Asked_Question/What-is-the-process-to-initiate-a-software-evaluation-to-the-PCI-Secure-Software-Standard"" rel=""noopener"" target=""_blank""><span style=""color: #3498db"">What is the process to initiate a software evaluation to the PCI Secure Software Standard?</span></a><br/>
FAQ 1540: <a data-lr=""2"" href=""/faq/articles/Frequently_Asked_Question/What-software-is-eligible-for-validation-to-the-PCI-Secure-Software-Standard"" rel=""noopener"" target=""_blank""><span style=""color: #3498db"">What software is eligible for validation to the PCI Secure Software Standard?</span></a>"
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/if-a-merchant-is-using-a-payment-application-listed-as-acceptable-only-for-pre-existing-deployments-is-the-merchant-allowed-to-install-more-copies-of-the-application/,"If a merchant is using a payment application listed as 'acceptable only for pre-existing deployments', is the merchant allowed to install more copies of the application?","Compliance validation programs are managed by the individual payment brands, not by the PCI Security Standards Council. Payment brand validation programs may include whether certain applications must be PA-DSS validated, under what conditions non-PA-DSS applications may be used, timeframes for mandatory use of PA-DSS applications, reporting requirements, due dates, fines and penalties, etc. For information about individual payment brand compliance programs, please contact your acquirer (merchant bank) or the payment brands directly. <br/><br/>Questions related to new installations of a payment application listed as 'acceptable only for pre-existing deployments', including how onboarding or transferring of merchant accounts may affect use of these applications, should be addressed to the acquirer and/or applicable payment brand"
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/if-a-p2pe-solution-is-shown-as-red-or-orange-on-pci-s-list-of-validated-p2pe-solutions-does-the-solution-meet-the-eligibility-criteria-for-saq-p2pe/,"If a P2PE Solution is shown as red or orange on PCI's list of Validated P2PE Solutions, does the solution meet the eligibility criteria for SAQ P2PE?","<span><span style=""color: black"">Yes, P2PE solutions with dates shown as red or orange are considered validated P2PE solutions and meet the eligibility criteria for SAQ P2PE. Dates shown in colors on the PCI SSC list of Validated P2PE Solutions indicate that the solution has not been revalidated in accordance with P2PE program requirements.  Orange means that the P2PE Solution revalidation is up to 90 days overdue and red means that the P2PE Solution revalidation is more than 90 days overdue.  These colors and their meaning are described at the bottom of each listings page and are defined in the P2PE Program Guide.</span></span><br/><br/><span><span><span style=""color: black"">P2PE Solutions that are red for more than 90 days will be moved to PCI's list of Point-to-Point Encryption Solutions with Expired Validations.  Expired P2PE solutions are no longer considered ""validated"" per the P2PE Program Guide and the validations are therefore expired.  Refer to <a data-lr=""1"" href=""/faq/articles/Frequently_Asked_Question/If-a-P2PE-Solution-is-on-PCI-s-list-of-Point-to-Point-Encryption-Solutions-with-Expired-Validations-does-the-solution-meet-the-eligibility-criteria-for-SAQ-P2PE"" rel=""noopener"" target=""_blank"">If a P2PE Solution is on PCI's list of Point-to-Point Encryption Solutions with Expired Validations, does the solution meet the eligibility criteria for SAQ P2PE?</a> for more information.</span></span></span><br/><br/><span><span><span style=""color: black"">SAQ P2PE is intended for SAQ-eligible merchants or merchant environments as determined by the individual payment card brands.  Refer to </span></span><a data-lr=""2"" href=""/faq/articles/Frequently_Asked_Question/Who-can-use-SAQ-P2PE"" rel=""noopener"" target=""_blank"">Who can use SAQ P2PE?</a> <span><span style=""color: black"">for more information.</span></span></span>"
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/what-is-the-mission-of-the-pci-security-standards-council/,What is the mission of the PCI Security Standards Council?,"The mission of the PCI Security Standards Council is to enhance payment account security by creating and maintaining PCI Security Standards, as well fostering the education and awareness of these security standards."
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/test/,Test,Test
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/does-pci-dss-apply-to-debit-cards-debit-payments-and-debit-systems/,"Does PCI DSS apply to debit cards, debit payments, and debit systems?","Any payment card (credit, debit, prepaid, stored value, gift or chip) bearing the logo of a PCI SSC Participating Payment Brand may be subject to that brand's PCI compliance programs.<br/><br/><span>Entities should contact the payment brands directly for information about their compliance programs. Contact details for the payment brands can be found in FAQ 1142: <a data-lr=""1"" href=""/faq/articles/Frequently_Asked_Question/How-do-I-contact-the-payment-card-brands"" rel=""noopener"" target=""_blank"">How do I contact the payment card brands?</a></span><br/><br/><span>Questions regarding compliance requirements for payment card account data affiliated with other payment networks or brands should be referred to the applicable payment network or brand.<br/><br/>PCI SSC also encourages entities to be aware of potential nuances in local laws and regulations that could affect applicability of the PCI standards.</span>"
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/how-can-hashing-be-used-to-protect-primary-account-numbers-pan-and-in-what-circumstances-can-hashed-pans-be-considered-out-of-scope-for-pci-dss/,How can hashing be used to protect Primary Account Numbers (PAN) and in what circumstances can hashed PANs be considered out of scope for PCI DSS?,"<span>One-way hashing is a method that can be used to render PAN unreadable in storage.  The hashing process and results, as well as the system(s) that perform the hashing, are in scope for a PCI DSS assessment to assure that the process meets applicable PCI DSS requirements.</span><br/><br/><span>If the hashing result is transferred and stored within a separate environment, the hashed PAN in that separate environment would no longer be considered cardholder data and would be out of scope for additional PCI DSS requirements. However, if the hashed PAN is stored on the same system that performed the hashing, that system is considered to be storing cardholder data and remains within PCI DSS scope.</span><br/><br/><span>PCI DSS requires that hashing be of the entire PAN and be based on strong cryptography. This means that collisions would not occur frequently, and the hash cannot be recovered or easily determined during an attack. For PCI DSS v3.2.1, it is recommended, but not required, that an input variable, or salt, be used.  Additionally, PCI DSS v4.0 introduces a new requirement for processes that hash PAN to use keyed cryptographic hashing. This new requirement is a best practice in PCI DSS v4.0 until 31 March 2025.</span><br/><br/><span>Since hashing is used when there is no need to recover the PAN, a recommended practice is to remove the PAN rather than allowing the possibility of a compromise cracking the hash and revealing the original PAN. If the entity intends to recover and use the PAN, then hashing is not an option and an alternative method for rendering the PAN unreadable should be considered.</span>"
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/i-make-atms-what-do-i-need-to-do-differently-now/,"I make ATMs, what do I need to do for PTS?","Overall ATM requirements are not currently included in the PTS program so there is no cause for action in this regard. The Encrypting PIN Pad category will still feature in the program, which does impact ATMs. However there is currently no material change to testing procedures or website listings.<br/><br/>Beginning in version 3 of the POI requirements, the security requirements were enhanced to include modules for the Secure Reading and Exchange of Data and for Open Protocols.  In version 4, while the security requirements did not significantly change, the underlying testing procedures are much more robust in both what the testing laboratory must do to validate device compliance, and in what support the vendor must provide to support that testing. "
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/can-a-pci-3ds-assessment-result-in-a-finding-of-compliant-if-some-requirements-are-not-tested/,"Can a PCI 3DS Assessment result in a finding of ""Compliant"" if some requirements are not tested?","No.  The PCI 3DS Attestation of Compliance (AOC) can only document a ""Compliant"" finding if all requirements are tested and found to be ""In Place"" or a combination of ""In Place,"" 'In Place w/CCW' (in place with compensating controls worksheet), and/or ""N/A"" (not applicable).  Where the assessor has marked requirements as ""In Place w/CCW"" or ""N/A,"" the assessor would also need to perform appropriate testing and complete the appropriate appendixes of the PCI 3DS Report on Compliance (ROC).<br/>
<br/>
Version 1.0 of the PCI 3DS ROC and AOC do not include an option to report requirements as 'not tested'.  Because the assessor has not determined whether such requirements could be applicable or whether they have been met, any PCI 3DS requirements that have not been tested must be marked as ""Not in Place"" and the overall compliance status marked as 'Not Compliant'.<br/>
<br/>
Support for ""not tested"" responses is planned for inclusion in a future update to the PCI 3DS ROC and AOC.  Requirements identified as ""not tested"" would also result in a finding of 'Not Compliant'."
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/are-pa-dss-applications-considered-valid-if-installed-on-an-operating-system-that-is-not-included-in-the-payment-application-listing/,Are PA-DSS applications considered valid if installed on an operating system that is not included in the payment application listing?,"A PA-DSS validation is only applicable to the operating system(s) upon which the application was assessed, as reported in the ROV and as listed with the application on the PCI SSC List of Validated Payment Applications.<br/> <br/>	If a PA-DSS payment application is installed onto an operating system that is not included in its PCI SSC listing, then it is still possible that the application is able to support a merchant's PCI DSS compliance. However, there has been no validation that the application will be able to meet PA-DSS requirements when installed on that operating system, and the application cannot be considered PA-DSS validated for that implementation."
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/are-merchants-allowed-to-request-card-verification-codes-values-from-cardholders/,Are merchants allowed to request card-verification codes/values from cardholders?,"Yes.  These values are typically used for card-not-present (CNP) transactions, where the card is not physically present at the merchant location (for example, during e-commerce or mail order/telephone order transactions). In many cases, it is necessary for the merchant to request this information in order to conduct a CNP transaction.<br/><br/><span style=""font-size: 14px"">The card verification code or value (also referred to as CVV2, CVC2, CID, or CAV2) is the three- or four- digit code printed on the front or back of a payment card which provides additional assurance that the card is in the possession of the authorized cardholder.  Card verification codes/values are considered to be sensitive authentication data (SAD) and merchants and other entities involved in payment card processing are required to strictly protect this data and securely delete it after authorization in accordance with PCI DSS Requirement 3.2.</span>"
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/can-my-payment-application-be-validated-using-pa-dss-version-1-2-1/,Can my payment application be validated using PA-DSS Version 1.2.1?,"No. PA-DSS version 1.2.1 is expired. New application validations using PA-DSS 1.2.1 and changes for existing listings using PA-DSS 1.2.1 are no longer accepted.  In addition, applications validated using PA-DSS 1.2.1 are listed as ""Acceptable only for Pre-Existing Deployments"" (see FAQ #1195 for an explanation of the difference between an application which is ""Acceptable for New Deployments"" and one which is 'Acceptable only for Pre-Existing Deployments')."
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/how-did-prioritized-approach-tool-calculations-change-for-pci-dss-v3-2/,How did Prioritized Approach Tool calculations change for PCI DSS v3.2?,"The Prioritized Approach Tool for PCI DSS v3.2 includes an update to the built-in formulas to remove ""N/A"" (Not Applicable) responses from the Percent Complete calculation. Previously, a response of ""N/A"" was calculated in the same way as a response of ""Yes"" (which indicates a requirement is 'in place'). The updated calculations are statistically more accurate than previous calculations. However, as ""N/A"" responses are no longer calculated in the same way as ""Yes"" responses, this may result in a lower Overall score for non-compliant merchants than the formulas used in previous versions."
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/can-a-compensating-control-be-used-for-requirements-with-a-periodic-or-defined-frequency-where-an-entity-did-not-perform-the-activity-within-the-required-timeframe/,"Can a compensating control be used for requirements with a periodic or defined frequency, where an entity did not perform the activity within the required timeframe?","A common example is external ASV scans, which are required at least once every three months. If an ASV scan was missed, the entity will not have sufficient ASV scan reports to provide as evidence during the assessment. Other examples include not installing a critical security patch within 30 days of release and not reviewing network security control configurations at least once every six months."
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/does-pci-dss-apply-to-virtual-electronic-only-pans/,Does PCI DSS apply to virtual (electronic-only) PANs?,"<span>PCI DSS applies to all primary account numbers (PANs) that represent a PCI SSC Participating Payment Brand. This includes PANs that are only provided electronically (virtual PANs) as well as PANs that correspond to a physical payment card.<br/><br/>If the virtual PAN is also a one-time or single-use PAN, refer to FAQ 1285: <a data-lr=""1"" href=""/faq/articles/Frequently_Asked_Question/Does-PCI-DSS-apply-to-one-time-or-single-use-PANs"" rel=""noopener"" target=""_blank"">Does PCI DSS apply to one-time or single-use PANs?</a></span>"
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/does-pci-dss-pa-dss-or-pts-apply-to-atms/,"Does PCI DSS, PA-DSS, or PTS apply to ATMs?","PCI DSS applies to entities involved in payment card processing or that otherwise store, process, or transmit cardholder data; the Payment Application Data Security Standard (PA-DSS) applies to payment applications that store, process, or transmit cardholder data as part of authorization or settlement; and Encrypting PIN Pads (EPPs) for ATMs and unattended payment terminals can be validated under the PIN Transaction Security (PTS) POI requirements.<br/><br/>While the Payment Card Industry Security Standards Council (PCI SSC) manages the payment security standards and related programs, each payment brand is responsible for their own compliance programs, including who must comply with the different standards, due dates for compliance, fines, etc. To determine whether ATMs must validate PCI DSS, PA-DSS, or PTS compliance, please contact the payment brands directly."
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/are-acquirers-considered-service-providers-for-the-purpose-of-pci-dss-requirements-12-8-and-12-9/,Are acquirers considered service providers for the purpose of PCI DSS Requirements 12.8 and 12.9?,"Service providers include business entities that are not a payment brand, directly involved in the processing, storage, or transmission of cardholder data on behalf of another entity. This includes organizations providing acquiring services — for example, payment gateways, PSPs, ISOs etc.  "
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/what-are-the-security-considerations-for-tls-1-3/,What are the security considerations for TLS 1.3?,"Transport Layer Security (TLS) is a protocol that provides security over networks and is widely used for internet communications and online transactions. TLS version 1.3 introduces protocol changes that may improve security and performance while removing complexities and streamlining the protocol stack. These changes, however, also introduce new considerations for organizations using TLS for security controls.<br/> <br/>Organizations implementing TLS 1.3 will need to ensure their implementation is properly configured. Factors to consider when evaluating a TLS implementation include the services and options enabled, the cryptographic algorithms supported, and the strength of the cryptographic keys used.<br/> <br/>Organizations should also be aware that the features of TLS 1.3 could affect the functionality for some types of security solutions, such as those that rely on decryption to inspect the packets before they reach the endpoint. For example, organizations using web application firewalls and intrusion detection/prevention systems may find that these systems no longer function as expected, as they may not be able to analyze the encrypted TLS 1.3 connections. This may require changes in the way organizations satisfy certain PCI DSS requirements.<br/> <br/>Additionally, devices that do not yet support TLS 1.3 may react differently when presented with TLS 1.3 encrypted traffic. The result could be that traffic is allowed to pass through without inspection, potentially leaving malicious payloads or activities undetected. Other devices could fallback to an earlier or insecure version of the protocol, resulting in data having a lower level of protection than intended.  These issues may result in organizations needing to reconfigure or adapt their systems so that they continue to perform as expected.<br/> <br/>As with all new technologies, organizations should evaluate and review the possible implications that TLS 1.3 may have on their environment. Organizations are encouraged to contact their security solution vendors to determine any potential impact and whether alternative configurations or other workarounds are recommended.<br/> <br/>PCI SSC continues to monitor the evolution of security protocols and their impact on security solutions for the payment industry, and will keep stakeholders informed as updates become available. "
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/does-pci-ssc-provide-a-list-of-software-vendors-whose-software-development-process-es-have-been-validated-to-the-secure-slc-standard/,Does PCI SSC provide a list of software vendors whose software development process(es) have been validated to the Secure SLC Standard?,"<span>Yes. Vendors whose software development practices have been validated to the Secure SLC Standard are added to the list of <a href=""https://www.pcisecuritystandards.org/assessors_and_solutions/software_lifecycle?agree=true"" rel=""noopener"" style=""color: #0563c1;text-decoration: underline"" target=""_blank"">Secure SLC Qualified Vendors</a>.</span>"
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/which-self-assessment-questionnaire-saq-should-i-complete/,Which Self-assessment Questionnaire (SAQ) should I complete?,"<span style=""font-size: 14px""><span style=""font-family: arial,helvetica,sans-serif"">The <i>PCI DSS SAQ Instructions and Guidelines</i> document (available from the PCI SSC Documents Library) provides information about the different SAQs and the types of environments that each SAQ is intended for.  Merchants should also consult with their acquirer (merchant bank) or payment brand to determine if they are eligible or required to submit an SAQ, and if so, which SAQ is appropriate for their environmen</span></span>t."
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/are-truncated-primary-account-numbers-pan-required-to-be-protected-in-accordance-with-pci-dss/,Are truncated Primary Account Numbers (PAN) required to be protected in accordance with PCI DSS?,"Systems that store, process, or transmit only truncated PANs (where a segment of PAN data has been permanently removed) may be considered out of scope for PCI DSS if those systems are adequately segmented from the cardholder data environment, and do not otherwise store, process, or transmit cardholder data or sensitive authentication data. This applies to any truncation that meets the acceptable PAN truncation formats specified in FAQ 1091. <br/>
<br/>
However, the system performing the truncation of the PANs, as well as any connected systems and networks, would be in scope for PCI DSS.<br/>
<br/>
<span style=""color: black"">Some entities use solutions that combine truncation with tokenization or encryption to create format-preserving values that can be passed through legacy payment systems. For example, the BIN and the last four digits of the PAN are retained in accordance with FAQ 1091 while the remaining digits are replaced with values generated via a tokenization or encryption operation. Whether such format-preserving values may be considered out of scope for PCI DSS is dependent on a variety of factors and can only be determined in respect of an entity's </span><span style=""color: black"">specific</span><span style=""color: black""> implementation by an Assessor. However, the systems </span><span style=""color: black"">performing encryption or tokenization of the PAN segment</span><span style=""color: black""> and those performing key management for the encrypted or tokenized PANs would be in scope for PCI DSS. </span><br/>
<span style=""color: black"">For solutions that combine truncation with tokenization or encryption, factors that indicate the resulting truncation result would be in scope for PCI DSS, include, but are not limited to the following:</span>"
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/what-are-the-requirements-that-have-to-be-satisfied-to-be-in-compliance-with-the-pci-data-security-standard/,What are the requirements that have to be satisfied to be in compliance with the PCI Data Security Standard?,"The PCI Data Security Standard is a multifaceted security standard that includes requirements for security management, policies, procedures, network architecture, software design and other critical protective measures. The PCI Data Security Standard is comprised of 12 general requirements designed to: Build and maintain a secure network; Protect cardholder data; Ensure the maintenance of vulnerability management programs; Implement strong access control measures; Regularly monitor and test networks; and Ensure the maintenance of information security policies."
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/are-pfis-required-to-fill-out-all-the-fields-in-the-final-pfi-report/,Are PFIs required to fill out all the fields in the Final PFI Report?,"Yes, per the <i>Final PFI Report</i> template instructions, the report template must be completed fully. Therefore, all fields are mandatory; any exceptions must be discussed with and approved by the affected payment brands."
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/are-software-vendors-wishing-to-undergo-validation-to-the-pci-secure-software-lifecycle-secure-slc-standard-also-required-to-have-payment-software-listed-or-in-the-process-of-being-validated-to-the-pci-secure-software-standard/,Are software vendors wishing to undergo validation to the PCI Secure Software Lifecycle (Secure SLC) Standard also required to have payment software listed or in the process of being validated to the PCI Secure Software Standard?,It is not necessary for a software vendor to have payment software listed or in the process of being validated to the PCI Secure Software Standard in order to become a Secure SLC qualified vendor.
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/If-an-entity-uses-a-third-party-service-provider-TPSP-that-has-been-validated-as-PCI-DSS-compliant-is-the-entity-s-assessor-required-to-go-onsite-to-the-TPSP-s-location-and-retest-the-PCI-DSS-requirements/,"If an entity uses a third-party service provider (TPSP) that has been validated as PCI DSS compliant, is the entity's assessor required to go onsite to the TPSP's location and retest the PCI DSS requirements?","<span style=""font-family: Calibri,sans-serif""><span>No. PCI SSC does not require that an entity's assessor go onsite to the entity's TPSP and retest PCI DSS requirements that have already been covered in the TPSP's current PCI DSS assessment.</span></span>"
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/can-i-report-on-my-prioritized-approach-progress-instead-of-producing-a-report-on-compliance-or-attestation-of-compliance/,Can I report on my Prioritized Approach progress instead of producing a Report on Compliance or Attestation of Compliance?,The PCI SSC does not manage the process for reporting PCI DSS compliance. Please check with your acquiring bank or payment card brands for this information.
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/can-my-payment-application-be-validated-using-pa-dss-version-2/,Can my payment application be validated using PA-DSS Version 2?,New application validations and High Impact Changes using PA-DSS 2.0 are no longer accepted.  Low Impact and No Impact Changes to listed applications that were previously validated using PA-DSS 2.0 will be accepted until 28 October 2016.
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/how-does-my-company-become-a-qualified-assessor-qsa-pa-qsa-qsa-p2pe-pa-qsa-p2pe-or-approved-scanning-vendor-asv/,"How does my company become a qualified assessor (QSA, PA-QSA, QSA (P2PE), PA-QSA (P2PE)), or Approved Scanning Vendor (ASV)?","The PCI Security Standards Council (PCI SSC) maintains a robust evaluation and qualification program for approved security assessors and scanning vendors. Information on becoming a qualified assessor or scan vendor company may be found on the PCI SSC Website, as well as a current listing of approved assessor and scanning companies. The web site also contains information about renewal processes for existing assessor (QSA, PA-QSA, QSA (P2PE), PA-QSA (P2PE)) and ASV companies. Inquiries may also be sent to the following email addresses:"
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/how-does-encrypted-cardholder-data-impact-pci-dss-scope/,How does encrypted cardholder data impact PCI DSS scope?,"<span style=""font-family: Calibri,sans-serif""><span>Encryption of cardholder data with strong cryptography is an acceptable method of rendering the data unreadable according to PCI DSS Requirement 3.5.1. However, encryption alone is insufficient to render the cardholder data out of scope for PCI DSS.</span></span>"
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/what-is-the-process-for-pci-secure-slc-qualification/,What is the process for PCI Secure SLC Qualification?,"Vendors that want to have their software development processes assessed to the Secure SLC standard may initiate the process by engaging a qualified Secure SLC assessor from the <a href=""https://www.pcisecuritystandards.org/assessors_and_solutions/software_security_framework_assessors"" rel=""noopener"" style=""color: #0563c1;text-decoration: underline"" target=""_blank""><span style=""color: #3498db"">PCI SSC list of Software Security Framework Assessors</span></a><span style=""color: #3498db"">.</span><br/><br/>A detailed overview of the assessment process, including roles and responsibilities, is provided in the Secure SLC Program Guide available in the <a href=""https://www.pcisecuritystandards.org/document_library"" rel=""noopener"" style=""color: #0563c1;text-decoration: underline"" target=""_blank""><span style=""color: #3498db"">Document Library</span></a><span style=""color: #3498db"">.</span><br/><br/>See also FAQ 1543: <a data-lr=""1"" href=""/faq/articles/Frequently_Asked_Question/Who-is-qualified-to-perform-assessments-to-the-PCI-Secure-SLC-Standard"" rel=""noopener"" target=""_blank""><span style=""color: #3498db"">Who is qualified to perform assessments to the PCI Secure SLC Standard?</span></a>"
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/what-is-the-role-of-the-advisory-board/,What is the role of the Advisory Board?,"The role of the Advisory Board will be to provide strategic and technical guidance to the PCI Security Standards Council, reflecting different stakeholder perspectives. The Advisory Board does not have any direct authority regarding changing standards, but its input will be critical to the ongoing enhancement of PCI security standards. The advisory board will also be used to provide input into the overall strategic direction of the council."
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/what-is-the-process-to-initiate-a-software-evaluation-to-the-pci-secure-software-standard/,What is the process to initiate a software evaluation to the PCI Secure Software Standard?,"Vendors that want to have their software assessed to the PCI Secure Software Standard initiate the process by engaging a qualified Secure Software assessor from the <a href=""https://www.pcisecuritystandards.org/assessors_and_solutions/software_security_framework_assessors"" rel=""noopener"" style=""color: #0563c1;text-decoration: underline"" target=""_blank""><span style=""color: #3498db"">PCI SSC list of Software Security Framework Assessors</span></a><span style=""color: #3498db"">.</span><br/>
<br/>
A detailed overview of the assessment process, including roles and responsibilities, is provided in the Secure Software Program Guide available in the <a href=""https://www.pcisecuritystandards.org/document_library"" rel=""noopener"" style=""color: #0563c1;text-decoration: underline"" target=""_blank""><span style=""color: #3498db"">Document Library</span></a><span style=""color: #3498db"">.</span><br/>
<br/>
See also the following FAQs:<br/>
FAQ 1539: <a data-lr=""1"" href=""/faq/articles/Frequently_Asked_Question/Who-is-qualified-to-perform-assessments-to-the-PCI-Secure-Software-Standard"" rel=""noopener"" target=""_blank""><span style=""color: #3498db"">Who is qualified to perform assessments to the PCI Secure Software Standard?</span></a><br/>
FAQ 1540: <a data-lr=""2"" href=""/faq/articles/Frequently_Asked_Question/What-software-is-eligible-for-validation-to-the-PCI-Secure-Software-Standard"" rel=""noopener"" target=""_blank""><span style=""color: #3498db"">What software is eligible for validation to the PCI Secure Software Standard?</span></a>"
